Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,6
0,Piece.STRAIGHT_STATION,Rotation.I,False,2,6
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,2
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,6
1,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
1,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,5
2,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
2,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
2,Piece.HIGHWAY_CORNER,Rotation.I,False,4,2
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
3,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
3,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,6,5
4,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
4,Piece.HIGHWAY_CORNER,Rotation.R90,False,5,2
4,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
5,Piece.STRAIGHT_STATION,Rotation.I,False,1,3
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
5,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,3
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
6,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
6,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
6,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
7,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
7,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
7,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
8,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
8,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
8,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,5
8,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
9,Piece.STRAIGHT_STATION,Rotation.I,False,1,3
9,Piece.HIGHWAY_CORNER,Rotation.R90,False,5,2
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
9,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,3
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
10,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
10,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
11,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
11,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
11,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
12,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
12,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,5
12,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
13,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
13,Piece.HIGHWAY_CORNER,Rotation.I,False,4,2
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
14,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,2
14,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,2
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
15,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
15,Piece.HIGHWAY_CORNER,Rotation.R270,False,4,3
