Move,Piece,Rotation,Flip,Row,Col
0,Piece.STRAIGHT_STATION,Rotation.R90,False,0,2
0,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
0,Piece.THREE_R_JUNCTION,Rotation.R90,False,0,3
0,Piece.HIGHWAY_T,Rotation.R90,False,0,1
1,Piece.STRAIGHT_STATION,Rotation.R90,False,0,2
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
1,Piece.THREE_R_JUNCTION,Rotation.R90,False,0,3
1,Piece.RAILWAY_CORNER,Rotation.R90,False,1,5
1,Piece.HIGHWAY_T,Rotation.R90,False,0,1
2,Piece.STRAIGHT_STATION,Rotation.R90,False,0,2
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
2,Piece.RAILWAY_CORNER,Rotation.R90,False,1,5
2,Piece.CORNER_JUNCTION,Rotation.I,False,0,5
2,Piece.HIGHWAY_T,Rotation.R90,False,0,1
3,Piece.STRAIGHT_STATION,Rotation.R90,False,0,2
3,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
3,Piece.CORNER_JUNCTION,Rotation.I,False,0,5
3,Piece.HIGHWAY_T,Rotation.R90,False,0,1
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,2
4,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
4,Piece.STRAIGHT_STATION,Rotation.R90,False,1,6
4,Piece.HIGHWAY_T,Rotation.R270,False,0,5
4,Piece.CORNER_JUNCTION,Rotation.I,False,0,1
5,Piece.HIGHWAY_T,Rotation.I,False,0,2
5,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
5,Piece.STRAIGHT_STATION,Rotation.R90,False,1,6
5,Piece.CROSS_JUNCTION,Rotation.R90,False,0,3
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
6,Piece.STRAIGHT_STATION,Rotation.R90,False,0,2
6,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
6,Piece.CROSS_JUNCTION,Rotation.I,False,1,1
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
6,Piece.HIGHWAY_T,Rotation.R90,False,0,1
7,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
7,Piece.THREE_R_JUNCTION,Rotation.I,False,1,5
7,Piece.STRAIGHT_STATION,Rotation.R270,False,0,4
7,Piece.HIGHWAY_T,Rotation.R270,False,0,5
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,2
8,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
8,Piece.STRAIGHT_STATION,Rotation.R90,False,1,6
8,Piece.HIGHWAY_T,Rotation.I,False,1,5
8,Piece.CORNER_JUNCTION,Rotation.I,False,0,1
9,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,2
9,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
9,Piece.STRAIGHT_STATION,Rotation.R90,False,1,6
9,Piece.HIGHWAY_T,Rotation.R90,False,1,5
9,Piece.CORNER_JUNCTION,Rotation.I,False,0,1
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,2
10,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
10,Piece.HIGHWAY_T,Rotation.I,False,1,1
10,Piece.STRAIGHT_STATION,Rotation.R270,False,1,0
10,Piece.CROSS_JUNCTION,Rotation.I,False,0,1
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,2
11,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
11,Piece.HIGHWAY_T,Rotation.R270,False,1,1
11,Piece.STRAIGHT_STATION,Rotation.R270,False,1,0
11,Piece.CROSS_JUNCTION,Rotation.I,False,0,1
12,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
12,Piece.STRAIGHT_STATION,Rotation.R90,False,1,6
12,Piece.HIGHWAY_T,Rotation.I,False,1,5
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,4
12,Piece.CROSS_JUNCTION,Rotation.I,False,0,5
13,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
13,Piece.STRAIGHT_STATION,Rotation.R90,False,1,6
13,Piece.HIGHWAY_T,Rotation.R90,False,1,5
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,4
13,Piece.CROSS_JUNCTION,Rotation.I,False,0,5
14,Piece.STRAIGHT_STATION,Rotation.R270,False,0,2
14,Piece.CROSS_JUNCTION,Rotation.R90,False,0,3
14,Piece.HIGHWAY_T,Rotation.I,False,0,4
14,Piece.RAILWAY_CORNER,Rotation.I,False,1,1
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,0,2
15,Piece.RAILWAY_CORNER,Rotation.R90,False,5,6
15,Piece.STRAIGHT_STATION,Rotation.R90,False,1,6
15,Piece.HIGHWAY_T,Rotation.R270,False,0,5
15,Piece.THREE_R_JUNCTION,Rotation.I,False,0,1
