Move,Piece,Rotation,Flip,Row,Col
0,Piece.CORNER_JUNCTION,Rotation.I,False,5,5
0,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,2
0,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,0
0,Piece.HIGHWAY_T,Rotation.R180,False,5,3
1,Piece.HIGHWAY_T,Rotation.R180,False,6,2
1,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
1,Piece.HIGHWAY_CORNER,Rotation.I,False,6,4
1,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,4
1,Piece.STRAIGHT_STATION,Rotation.I,False,5,3
2,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,4
2,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
2,Piece.THREE_H_JUNCTION,Rotation.R270,False,4,5
2,Piece.HIGHWAY_T,Rotation.I,False,6,0
2,Piece.STRAIGHT_STATION,Rotation.I,False,3,5
3,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,4
3,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
3,Piece.THREE_H_JUNCTION,Rotation.R270,False,4,5
3,Piece.HIGHWAY_T,Rotation.R90,False,6,0
3,Piece.STRAIGHT_STATION,Rotation.I,False,3,5
4,Piece.HIGHWAY_CORNER,Rotation.I,False,6,2
4,Piece.CORNER_JUNCTION,Rotation.I,False,5,5
4,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
4,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,0
4,Piece.HIGHWAY_T,Rotation.R180,False,5,3
5,Piece.HIGHWAY_CORNER,Rotation.I,False,6,2
5,Piece.CORNER_JUNCTION,Rotation.I,False,5,5
5,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
5,Piece.HIGHWAY_T,Rotation.R180,False,5,4
5,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,2
6,Piece.HIGHWAY_CORNER,Rotation.I,False,6,2
6,Piece.CORNER_JUNCTION,Rotation.I,False,5,5
6,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
6,Piece.HIGHWAY_T,Rotation.I,False,5,4
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,2
7,Piece.HIGHWAY_T,Rotation.R180,False,6,2
7,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,4
7,Piece.THREE_H_JUNCTION,Rotation.R270,False,4,5
7,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,0
7,Piece.STRAIGHT_STATION,Rotation.I,False,3,5
8,Piece.HIGHWAY_T,Rotation.R180,False,6,2
8,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
8,Piece.HIGHWAY_CORNER,Rotation.I,False,6,4
8,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,0
8,Piece.STRAIGHT_STATION,Rotation.I,False,5,3
9,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
9,Piece.HIGHWAY_T,Rotation.R180,False,5,4
9,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,2
9,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,0
9,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,3
10,Piece.HIGHWAY_T,Rotation.R180,False,6,2
10,Piece.CROSS_JUNCTION,Rotation.R90,False,6,3
10,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,0
10,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
10,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,3
11,Piece.STRAIGHT_STATION,Rotation.R180,False,5,5
11,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
11,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
11,Piece.HIGHWAY_T,Rotation.I,False,6,0
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
12,Piece.STRAIGHT_STATION,Rotation.R180,False,5,5
12,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
12,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
12,Piece.HIGHWAY_T,Rotation.R90,False,6,0
12,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
13,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,4
13,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
13,Piece.THREE_H_JUNCTION,Rotation.R270,False,4,5
13,Piece.STRAIGHT_STATION,Rotation.I,False,3,5
13,Piece.HIGHWAY_T,Rotation.R180,False,5,3
14,Piece.HIGHWAY_T,Rotation.R90,False,4,4
14,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
14,Piece.THREE_H_JUNCTION,Rotation.R270,False,4,5
14,Piece.STRAIGHT_STATION,Rotation.I,False,3,5
14,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
15,Piece.HIGHWAY_T,Rotation.R180,False,4,4
15,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
15,Piece.THREE_H_JUNCTION,Rotation.R270,False,4,5
15,Piece.STRAIGHT_STATION,Rotation.I,False,3,5
15,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
