Move,Piece,Rotation,Flip,Row,Col
0,Piece.CORNER_JUNCTION,Rotation.R180,False,6,6
0,Piece.RAILWAY_T,Rotation.R90,False,5,6
0,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
0,Piece.RAILWAY_CORNER,Rotation.R270,False,4,6
0,Piece.HIGHWAY_T,Rotation.R270,False,6,1
1,Piece.CORNER_JUNCTION,Rotation.R180,False,6,6
1,Piece.RAILWAY_T,Rotation.R90,False,5,6
1,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
1,Piece.RAILWAY_CORNER,Rotation.R270,False,4,6
1,Piece.HIGHWAY_T,Rotation.R180,False,6,1
2,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,6
2,Piece.RAILWAY_T,Rotation.R90,False,5,6
2,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
2,Piece.RAILWAY_CORNER,Rotation.R270,False,4,6
2,Piece.HIGHWAY_T,Rotation.R270,False,6,1
3,Piece.CORNER_JUNCTION,Rotation.R180,False,6,6
3,Piece.RAILWAY_T,Rotation.R90,False,5,6
3,Piece.RAILWAY_CORNER,Rotation.R270,False,5,0
3,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
3,Piece.HIGHWAY_T,Rotation.R180,False,6,1
4,Piece.CORNER_JUNCTION,Rotation.R180,False,6,6
4,Piece.RAILWAY_T,Rotation.R90,False,5,6
4,Piece.RAILWAY_CORNER,Rotation.R90,False,4,4
4,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
4,Piece.HIGHWAY_T,Rotation.R180,False,6,1
5,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,6
5,Piece.RAILWAY_T,Rotation.R180,False,5,6
5,Piece.RAILWAY_CORNER,Rotation.R90,False,4,4
5,Piece.STRAIGHT_STATION,Rotation.R270,False,5,0
5,Piece.HIGHWAY_T,Rotation.R270,False,6,1
6,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,6
6,Piece.RAILWAY_T,Rotation.R90,False,5,6
6,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
6,Piece.RAILWAY_CORNER,Rotation.R270,False,4,6
6,Piece.HIGHWAY_T,Rotation.R270,False,6,1
7,Piece.CORNER_JUNCTION,Rotation.R180,False,6,6
7,Piece.RAILWAY_T,Rotation.R90,False,5,6
7,Piece.RAILWAY_CORNER,Rotation.R90,False,4,4
7,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
7,Piece.HIGHWAY_T,Rotation.R270,False,6,1
8,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,6
8,Piece.RAILWAY_T,Rotation.R180,False,5,6
8,Piece.HIGHWAY_T,Rotation.R270,False,5,1
8,Piece.RAILWAY_CORNER,Rotation.R90,False,4,4
8,Piece.STRAIGHT_STATION,Rotation.R270,False,5,0
9,Piece.RAILWAY_T,Rotation.R90,False,5,5
9,Piece.RAILWAY_CORNER,Rotation.R90,False,4,4
9,Piece.STRAIGHT_STATION,Rotation.R270,False,5,0
9,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,5
9,Piece.HIGHWAY_T,Rotation.R270,False,6,1
10,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,6
10,Piece.RAILWAY_T,Rotation.R180,False,5,6
10,Piece.RAILWAY_CORNER,Rotation.R90,False,5,5
10,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
10,Piece.HIGHWAY_T,Rotation.R270,False,6,1
11,Piece.CORNER_JUNCTION,Rotation.R180,False,6,6
11,Piece.RAILWAY_T,Rotation.R90,False,5,6
11,Piece.RAILWAY_CORNER,Rotation.R270,False,5,0
11,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
11,Piece.HIGHWAY_T,Rotation.R270,False,6,1
12,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,6
12,Piece.RAILWAY_T,Rotation.R90,False,5,6
12,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
12,Piece.RAILWAY_CORNER,Rotation.R270,False,4,6
12,Piece.HIGHWAY_T,Rotation.R180,False,6,1
13,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,6
13,Piece.RAILWAY_T,Rotation.R90,False,5,6
13,Piece.RAILWAY_CORNER,Rotation.R270,False,5,0
13,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
13,Piece.HIGHWAY_T,Rotation.R180,False,6,1
14,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,6
14,Piece.RAILWAY_T,Rotation.R90,False,5,6
14,Piece.RAILWAY_CORNER,Rotation.R90,False,4,4
14,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
14,Piece.HIGHWAY_T,Rotation.R180,False,6,1
15,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,6
15,Piece.RAILWAY_T,Rotation.R90,False,5,6
15,Piece.RAILWAY_CORNER,Rotation.R270,False,5,0
15,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
15,Piece.HIGHWAY_T,Rotation.R180,False,6,1
