Move,Piece,Rotation,Flip,Row,Col
0,Piece.OVERPASS,Rotation.R90,False,0,2
0,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
0,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
0,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
0,Piece.HIGHWAY_T,Rotation.I,False,3,4
1,Piece.OVERPASS,Rotation.R90,False,0,2
1,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
1,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
1,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
1,Piece.HIGHWAY_T,Rotation.R270,False,2,4
2,Piece.OVERPASS,Rotation.I,False,1,3
2,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
2,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
2,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
2,Piece.HIGHWAY_T,Rotation.R90,False,3,4
3,Piece.OVERPASS,Rotation.I,False,1,3
3,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
3,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
3,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
3,Piece.HIGHWAY_T,Rotation.I,False,3,4
4,Piece.OVERPASS,Rotation.I,False,1,3
4,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
4,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
4,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
4,Piece.HIGHWAY_T,Rotation.R180,False,2,4
5,Piece.OVERPASS,Rotation.R90,False,0,2
5,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
5,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
5,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
5,Piece.HIGHWAY_T,Rotation.I,False,3,4
6,Piece.OVERPASS,Rotation.R90,False,0,2
6,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
6,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
6,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
6,Piece.HIGHWAY_T,Rotation.R90,False,3,4
7,Piece.OVERPASS,Rotation.I,False,1,3
7,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
7,Piece.THREE_H_JUNCTION,Rotation.R180,False,0,3
7,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
7,Piece.HIGHWAY_T,Rotation.I,False,3,4
8,Piece.OVERPASS,Rotation.I,False,1,3
8,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
8,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
8,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
8,Piece.HIGHWAY_T,Rotation.R90,False,3,4
9,Piece.OVERPASS,Rotation.I,False,1,3
9,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
9,Piece.CORNER_JUNCTION,Rotation.R90,False,2,3
9,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
9,Piece.HIGHWAY_T,Rotation.R180,False,2,4
10,Piece.OVERPASS,Rotation.I,False,1,3
10,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
10,Piece.THREE_H_JUNCTION,Rotation.R180,False,0,3
10,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
10,Piece.HIGHWAY_T,Rotation.R90,False,3,4
11,Piece.OVERPASS,Rotation.R90,False,0,2
11,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
11,Piece.THREE_H_JUNCTION,Rotation.R180,False,0,3
11,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
11,Piece.HIGHWAY_T,Rotation.I,False,3,4
12,Piece.OVERPASS,Rotation.R90,False,0,2
12,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
12,Piece.THREE_H_JUNCTION,Rotation.R180,False,0,3
12,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
12,Piece.HIGHWAY_T,Rotation.R90,False,3,4
13,Piece.HIGHWAY_T,Rotation.I,False,0,2
13,Piece.CROSS_JUNCTION,Rotation.R90,False,0,3
13,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
13,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
13,Piece.OVERPASS,Rotation.I,False,3,1
14,Piece.HIGHWAY_T,Rotation.I,False,0,2
14,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
14,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
14,Piece.CORNER_JUNCTION,Rotation.R180,False,1,0
14,Piece.OVERPASS,Rotation.I,False,3,1
15,Piece.HIGHWAY_T,Rotation.I,False,0,2
15,Piece.RAILWAY_CORNER,Rotation.R180,False,2,2
15,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
15,Piece.THREE_H_JUNCTION,Rotation.R90,False,1,0
15,Piece.OVERPASS,Rotation.I,False,3,1
