Move,Piece,Rotation,Flip,Row,Col
0,Piece.CORNER_STATION,Rotation.R90,False,5,6
0,Piece.RAILWAY_T,Rotation.I,False,0,3
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
0,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
0,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
1,Piece.CORNER_STATION,Rotation.R180,True,5,6
1,Piece.RAILWAY_T,Rotation.I,False,0,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
1,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
1,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
2,Piece.THREE_R_JUNCTION,Rotation.R270,False,0,2
2,Piece.RAILWAY_T,Rotation.I,False,0,3
2,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
2,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
2,Piece.CORNER_STATION,Rotation.I,False,5,2
3,Piece.RAILWAY_T,Rotation.I,False,0,3
3,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
3,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
3,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
3,Piece.CORNER_STATION,Rotation.I,False,5,2
4,Piece.RAILWAY_T,Rotation.I,False,0,3
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
4,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
4,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,2
4,Piece.CORNER_STATION,Rotation.I,True,5,3
5,Piece.CORNER_STATION,Rotation.R270,True,0,2
5,Piece.RAILWAY_T,Rotation.I,False,6,2
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
5,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
5,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
6,Piece.RAILWAY_T,Rotation.I,False,0,3
6,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
6,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,2
6,Piece.CORNER_STATION,Rotation.I,True,5,3
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,3
7,Piece.RAILWAY_T,Rotation.I,False,0,3
7,Piece.CORNER_STATION,Rotation.R180,False,6,3
7,Piece.HIGHWAY_CORNER,Rotation.I,False,5,4
7,Piece.CROSS_JUNCTION,Rotation.R90,False,5,2
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,3
8,Piece.CORNER_JUNCTION,Rotation.I,False,0,2
8,Piece.RAILWAY_T,Rotation.R270,False,6,2
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
8,Piece.CORNER_STATION,Rotation.R180,False,6,3
8,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
9,Piece.THREE_R_JUNCTION,Rotation.R270,False,0,2
9,Piece.CORNER_STATION,Rotation.R180,True,5,6
9,Piece.RAILWAY_T,Rotation.I,False,0,3
9,Piece.HIGHWAY_CORNER,Rotation.I,False,5,5
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,5
10,Piece.THREE_R_JUNCTION,Rotation.R270,False,0,2
10,Piece.CORNER_STATION,Rotation.R90,False,5,6
10,Piece.RAILWAY_T,Rotation.I,False,0,3
10,Piece.HIGHWAY_CORNER,Rotation.I,False,5,5
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,5
11,Piece.RAILWAY_T,Rotation.R180,False,6,2
11,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
11,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
11,Piece.CORNER_STATION,Rotation.I,False,5,2
11,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
12,Piece.CORNER_STATION,Rotation.R90,False,5,6
12,Piece.RAILWAY_T,Rotation.I,False,0,3
12,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
12,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,3
13,Piece.CORNER_STATION,Rotation.R180,True,5,6
13,Piece.RAILWAY_T,Rotation.I,False,0,3
13,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
13,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,3
14,Piece.CORNER_STATION,Rotation.R270,True,0,2
14,Piece.RAILWAY_T,Rotation.I,False,6,2
14,Piece.HIGHWAY_CORNER,Rotation.I,False,5,5
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,5
14,Piece.CROSS_JUNCTION,Rotation.R90,False,5,2
15,Piece.CORNER_STATION,Rotation.R270,True,0,2
15,Piece.RAILWAY_T,Rotation.I,False,6,2
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
15,Piece.HIGHWAY_CORNER,Rotation.I,False,4,5
15,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,2
