Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
0,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
0,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
1,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
1,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,5
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
2,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
2,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
3,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
4,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
4,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
4,Piece.HIGHWAY_CORNER,Rotation.I,False,4,2
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
5,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
5,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
6,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
6,Piece.HIGHWAY_CORNER,Rotation.I,False,4,2
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
7,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
7,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,3
8,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
8,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
8,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,5
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
9,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
9,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,6
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,6
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
10,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
10,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,5
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
11,Piece.STRAIGHT_STATION,Rotation.I,False,1,3
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,4
11,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,3
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,1,3
12,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
12,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,6
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,2
13,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
13,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,5
13,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
13,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,3
14,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6
14,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,3
15,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
15,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,3
