Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
0,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,5
0,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
0,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
1,Piece.THREE_H_JUNCTION,Rotation.R270,False,5,1
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,5
1,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
1,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
2,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
2,Piece.HIGHWAY_CORNER,Rotation.I,False,5,2
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
2,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
2,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
3,Piece.THREE_H_JUNCTION,Rotation.R270,False,5,1
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
3,Piece.HIGHWAY_CORNER,Rotation.I,False,3,5
3,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
4,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
4,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,2
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
4,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
4,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
5,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
5,Piece.HIGHWAY_CORNER,Rotation.I,False,3,5
5,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
5,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
6,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,1
6,Piece.HIGHWAY_CORNER,Rotation.I,False,5,1
6,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,1
6,Piece.RAILWAY_JUNCTION,Rotation.I,False,3,1
7,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,1
7,Piece.HIGHWAY_CORNER,Rotation.I,False,5,1
7,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
7,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,1
7,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,1
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,6
8,Piece.HIGHWAY_CORNER,Rotation.I,False,5,1
8,Piece.STRAIGHT_STATION,Rotation.R90,False,5,5
8,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,4
8,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,1
9,Piece.HIGHWAY_CORNER,Rotation.I,False,5,1
9,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,1
9,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
9,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,1
9,Piece.RAILWAY_JUNCTION,Rotation.I,False,3,1
10,Piece.HIGHWAY_CORNER,Rotation.I,False,5,1
10,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,1
10,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
10,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,1
10,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,1
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,0
11,Piece.STRAIGHT_STATION,Rotation.R180,False,1,4
11,Piece.HIGHWAY_CORNER,Rotation.I,False,0,5
11,Piece.THREE_H_JUNCTION,Rotation.R90,False,6,1
12,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
12,Piece.STRAIGHT_STATION,Rotation.I,False,5,4
12,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,2
12,Piece.RAILWAY_STRAIGHT,Rotation.I,False,5,3
12,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
13,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
13,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,6
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
13,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
13,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
14,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
14,Piece.RAILWAY_STRAIGHT,Rotation.I,False,5,4
14,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
14,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
14,Piece.STRAIGHT_STATION,Rotation.R90,False,0,6
15,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
15,Piece.STRAIGHT_STATION,Rotation.I,False,5,4
15,Piece.HIGHWAY_CORNER,Rotation.I,False,5,2
15,Piece.RAILWAY_STRAIGHT,Rotation.I,False,5,3
15,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,1
