Piece,Rotation,Flip,Row,Col,Turn
Piece.STRAIGHT_STATION,Rotation.R90,False,1,6,1
Piece.RAILWAY_CORNER,Rotation.R180,False,0,0,1
Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5,1
Piece.RAILWAY_T,Rotation.I,False,1,0,1
Piece.STRAIGHT_STATION,Rotation.R90,False,5,6,2
Piece.HIGHWAY_T,Rotation.R90,False,1,5,2
Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,6,2
Piece.HIGHWAY_T,Rotation.R90,False,3,5,2
Piece.RAILWAY_STRAIGHT,Rotation.I,False,0,3,3
Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,5,3
Piece.HIGHWAY_CORNER,Rotation.R270,False,6,5,3
Piece.CORNER_STATION,Rotation.I,True,0,1,3
Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3,4
Piece.STRAIGHT_STATION,Rotation.R180,False,6,3,4
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,1,4
Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3,4
Piece.HIGHWAY_T,Rotation.I,False,5,5,5
Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,4,5
Piece.CORNER_STATION,Rotation.R90,True,6,4,5
Piece.CROSS_JUNCTION,Rotation.R90,False,5,4,5
Piece.RAILWAY_CORNER,Rotation.R270,False,3,4,5
Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,5,6
Piece.RAILWAY_CORNER,Rotation.R270,False,1,2,6
Piece.THREE_R_JUNCTION,Rotation.R180,False,2,2,6
Piece.CORNER_STATION,Rotation.I,True,5,0,6
Piece.RAILWAY_T,Rotation.R270,False,2,3,6
Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0,7
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1,7
Piece.OVERPASS,Rotation.I,False,4,0,7
Piece.CORNER_JUNCTION,Rotation.R270,False,3,3,7
Piece.HIGHWAY_CORNER,Rotation.R90,False,3,2,7
