Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,1
0,Piece.RAILWAY_T,Rotation.R90,False,4,0
0,Piece.CORNER_STATION,Rotation.I,True,4,1
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,1
0,Piece.CROSS_JUNCTION,Rotation.I,False,3,1
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
1,Piece.RAILWAY_T,Rotation.R180,False,4,0
1,Piece.CORNER_STATION,Rotation.R270,False,1,2
1,Piece.THREE_R_JUNCTION,Rotation.R90,False,4,1
1,Piece.HIGHWAY_CORNER,Rotation.I,False,4,2
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,1
2,Piece.RAILWAY_T,Rotation.R90,False,4,0
2,Piece.CORNER_STATION,Rotation.I,True,4,1
2,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,1
2,Piece.THREE_H_JUNCTION,Rotation.R90,False,3,1
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,1
3,Piece.RAILWAY_T,Rotation.R90,False,4,0
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,1,2
3,Piece.CORNER_STATION,Rotation.I,True,4,1
3,Piece.THREE_H_JUNCTION,Rotation.R90,False,3,1
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
4,Piece.RAILWAY_T,Rotation.R180,False,4,0
4,Piece.THREE_R_JUNCTION,Rotation.R180,False,4,1
4,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,2
4,Piece.CORNER_STATION,Rotation.I,True,4,2
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
5,Piece.THREE_R_JUNCTION,Rotation.I,False,4,0
5,Piece.RAILWAY_T,Rotation.I,False,4,1
5,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,2
5,Piece.CORNER_STATION,Rotation.I,True,4,2
6,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
6,Piece.RAILWAY_T,Rotation.R180,False,4,0
6,Piece.RAILWAY_JUNCTION,Rotation.I,False,4,1
6,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,2
6,Piece.CORNER_STATION,Rotation.I,True,4,2
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
7,Piece.RAILWAY_JUNCTION,Rotation.I,False,4,0
7,Piece.RAILWAY_T,Rotation.I,False,4,1
7,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,2
7,Piece.CORNER_STATION,Rotation.I,True,4,2
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
8,Piece.RAILWAY_T,Rotation.I,False,4,1
8,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,2
8,Piece.CORNER_STATION,Rotation.I,True,4,2
8,Piece.CROSS_JUNCTION,Rotation.R90,False,3,1
9,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
9,Piece.RAILWAY_T,Rotation.R180,False,4,0
9,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,2
9,Piece.CORNER_STATION,Rotation.I,True,4,2
9,Piece.CROSS_JUNCTION,Rotation.R90,False,3,1
10,Piece.CORNER_STATION,Rotation.R270,False,6,6
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,1
10,Piece.RAILWAY_T,Rotation.R180,False,4,0
10,Piece.HIGHWAY_CORNER,Rotation.R270,False,1,2
10,Piece.HIGHWAY_JUNCTION,Rotation.I,False,1,1
11,Piece.CORNER_STATION,Rotation.R270,False,6,6
11,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,1
11,Piece.RAILWAY_T,Rotation.R180,False,4,0
11,Piece.HIGHWAY_JUNCTION,Rotation.I,False,1,2
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,1
12,Piece.CORNER_STATION,Rotation.R270,False,6,6
12,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
12,Piece.RAILWAY_JUNCTION,Rotation.I,False,4,0
12,Piece.HIGHWAY_CORNER,Rotation.R270,False,1,2
12,Piece.RAILWAY_T,Rotation.I,False,4,1
13,Piece.CORNER_STATION,Rotation.R270,False,6,6
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,1
13,Piece.RAILWAY_T,Rotation.R90,False,4,0
13,Piece.HIGHWAY_CORNER,Rotation.R270,False,1,2
13,Piece.HIGHWAY_JUNCTION,Rotation.I,False,1,1
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
14,Piece.THREE_R_JUNCTION,Rotation.I,False,4,0
14,Piece.HIGHWAY_CORNER,Rotation.R270,False,1,2
14,Piece.RAILWAY_T,Rotation.I,False,4,1
14,Piece.CORNER_STATION,Rotation.I,True,4,2
15,Piece.THREE_R_JUNCTION,Rotation.I,False,4,0
15,Piece.HIGHWAY_CORNER,Rotation.R270,False,1,2
15,Piece.RAILWAY_T,Rotation.I,False,4,1
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,2
15,Piece.CORNER_STATION,Rotation.R270,False,4,2
