Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
0,Piece.THREE_R_JUNCTION,Rotation.I,False,6,3
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
0,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
1,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3
1,Piece.STRAIGHT_STATION,Rotation.R90,False,0,2
1,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
1,Piece.RAILWAY_JUNCTION,Rotation.I,False,0,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,4
2,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
2,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,3
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,1
2,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
3,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
3,Piece.RAILWAY_STRAIGHT,Rotation.I,False,0,3
3,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,3
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,1
3,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
4,Piece.RAILWAY_JUNCTION,Rotation.I,False,1,3
4,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
4,Piece.RAILWAY_STRAIGHT,Rotation.I,False,0,3
4,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,1
4,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
5,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
5,Piece.THREE_R_JUNCTION,Rotation.R270,False,6,2
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
5,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,4
6,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
6,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,3
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
6,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,4
7,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,2
7,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
7,Piece.THREE_R_JUNCTION,Rotation.R270,False,0,3
7,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
8,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3
8,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
8,Piece.THREE_H_JUNCTION,Rotation.I,False,1,1
8,Piece.STRAIGHT_STATION,Rotation.R270,False,1,0
8,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,1
9,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
9,Piece.RAILWAY_STRAIGHT,Rotation.I,False,0,3
9,Piece.CORNER_JUNCTION,Rotation.I,False,1,1
9,Piece.STRAIGHT_STATION,Rotation.R270,False,1,0
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,1
10,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3
10,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
10,Piece.CORNER_JUNCTION,Rotation.I,False,1,1
10,Piece.STRAIGHT_STATION,Rotation.R270,False,1,0
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,1
11,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
11,Piece.RAILWAY_STRAIGHT,Rotation.I,False,0,3
11,Piece.THREE_H_JUNCTION,Rotation.I,False,1,1
11,Piece.STRAIGHT_STATION,Rotation.R270,False,1,0
11,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,1
12,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
12,Piece.CORNER_JUNCTION,Rotation.R270,False,6,2
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0
12,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,4
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,2
13,Piece.THREE_R_JUNCTION,Rotation.I,False,6,3
13,Piece.RAILWAY_CORNER,Rotation.R90,False,1,1
13,Piece.STRAIGHT_STATION,Rotation.R180,False,0,1
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
14,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,2
14,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
14,Piece.THREE_R_JUNCTION,Rotation.R270,False,0,3
14,Piece.STRAIGHT_STATION,Rotation.R180,False,3,4
15,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3
15,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
15,Piece.THREE_R_JUNCTION,Rotation.R90,False,0,3
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,5
15,Piece.STRAIGHT_STATION,Rotation.R180,False,5,3
