Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_CORNER,Rotation.R270,False,2,1
0,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
0,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
0,Piece.THREE_R_JUNCTION,Rotation.R180,False,4,1
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,4
1,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
1,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,4,1
1,Piece.CROSS_JUNCTION,Rotation.I,False,1,4
1,Piece.RAILWAY_CORNER,Rotation.I,False,4,2
2,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
2,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
2,Piece.RAILWAY_CORNER,Rotation.I,False,4,1
2,Piece.CORNER_JUNCTION,Rotation.R270,False,3,4
2,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,4
3,Piece.RAILWAY_CORNER,Rotation.R270,False,2,1
3,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
3,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
3,Piece.CORNER_JUNCTION,Rotation.R270,False,3,4
3,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,4
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
4,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
4,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
4,Piece.THREE_R_JUNCTION,Rotation.R180,False,4,1
4,Piece.RAILWAY_CORNER,Rotation.I,False,4,2
5,Piece.THREE_R_JUNCTION,Rotation.I,False,2,1
5,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
5,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,4,1
5,Piece.RAILWAY_CORNER,Rotation.I,False,4,2
6,Piece.RAILWAY_CORNER,Rotation.R270,False,2,1
6,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
6,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
6,Piece.THREE_R_JUNCTION,Rotation.R180,False,1,4
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,3,5
7,Piece.RAILWAY_CORNER,Rotation.R270,False,2,1
7,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
7,Piece.RAILWAY_CORNER,Rotation.I,False,4,1
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,3,5
7,Piece.CORNER_JUNCTION,Rotation.R270,False,3,4
8,Piece.RAILWAY_CORNER,Rotation.R270,False,2,1
8,Piece.STRAIGHT_STATION,Rotation.R180,False,2,2
8,Piece.RAILWAY_CORNER,Rotation.I,False,4,1
8,Piece.THREE_R_JUNCTION,Rotation.I,False,1,4
8,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,4
9,Piece.RAILWAY_CORNER,Rotation.R270,False,2,1
9,Piece.RAILWAY_CORNER,Rotation.I,False,4,1
9,Piece.STRAIGHT_STATION,Rotation.I,False,6,0
9,Piece.THREE_R_JUNCTION,Rotation.I,False,1,4
9,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,4
10,Piece.RAILWAY_CORNER,Rotation.R270,False,2,1
10,Piece.RAILWAY_CORNER,Rotation.I,False,4,1
10,Piece.THREE_R_JUNCTION,Rotation.I,False,1,4
10,Piece.STRAIGHT_STATION,Rotation.I,False,4,2
10,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,4
11,Piece.THREE_R_JUNCTION,Rotation.I,False,2,1
11,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
11,Piece.RAILWAY_CORNER,Rotation.R270,False,2,2
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,4,1
11,Piece.RAILWAY_CORNER,Rotation.I,False,4,2
12,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
12,Piece.RAILWAY_CORNER,Rotation.R270,False,2,2
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,4,1
12,Piece.CORNER_JUNCTION,Rotation.R270,False,3,4
12,Piece.STRAIGHT_STATION,Rotation.R180,False,2,4
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
13,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
13,Piece.RAILWAY_CORNER,Rotation.R270,False,2,2
13,Piece.CORNER_JUNCTION,Rotation.R270,False,3,4
13,Piece.STRAIGHT_STATION,Rotation.R180,False,2,4
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
14,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
14,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
14,Piece.RAILWAY_CORNER,Rotation.R270,False,2,2
14,Piece.CROSS_JUNCTION,Rotation.I,False,1,4
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
15,Piece.RAILWAY_CORNER,Rotation.R180,False,4,0
15,Piece.STRAIGHT_STATION,Rotation.R270,False,3,6
15,Piece.RAILWAY_CORNER,Rotation.R270,False,2,2
15,Piece.THREE_R_JUNCTION,Rotation.R180,False,4,1
