Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
0,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,2
0,Piece.HIGHWAY_T,Rotation.R180,False,5,5
0,Piece.CROSS_JUNCTION,Rotation.R90,False,5,4
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
1,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
1,Piece.HIGHWAY_T,Rotation.R180,False,5,5
1,Piece.CROSS_JUNCTION,Rotation.R90,False,5,4
1,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
2,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,3
2,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
2,Piece.HIGHWAY_T,Rotation.R180,False,5,5
2,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,4
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,3
3,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
3,Piece.HIGHWAY_T,Rotation.R180,False,5,5
3,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,4
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0
4,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
4,Piece.HIGHWAY_T,Rotation.R180,False,5,5
4,Piece.CROSS_JUNCTION,Rotation.R90,False,5,4
4,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
5,Piece.HIGHWAY_CORNER,Rotation.I,False,3,0
5,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
5,Piece.HIGHWAY_T,Rotation.R180,False,5,5
5,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,4
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
6,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
6,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
6,Piece.CROSS_JUNCTION,Rotation.R90,False,5,4
6,Piece.HIGHWAY_T,Rotation.R270,False,6,5
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
7,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,2
7,Piece.HIGHWAY_T,Rotation.R270,False,2,2
7,Piece.STRAIGHT_STATION,Rotation.R180,False,3,2
7,Piece.CROSS_JUNCTION,Rotation.R90,False,5,4
8,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
8,Piece.CROSS_JUNCTION,Rotation.R90,False,5,4
8,Piece.HIGHWAY_T,Rotation.R270,False,6,5
8,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
9,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
9,Piece.HIGHWAY_T,Rotation.R180,False,2,1
9,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,2
9,Piece.THREE_H_JUNCTION,Rotation.I,False,2,2
9,Piece.STRAIGHT_STATION,Rotation.I,False,3,2
10,Piece.HIGHWAY_T,Rotation.I,False,3,0
10,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
10,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,5
10,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,4
10,Piece.HIGHWAY_CORNER,Rotation.R270,False,6,5
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
11,Piece.THREE_H_JUNCTION,Rotation.R180,False,2,1
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,2
11,Piece.HIGHWAY_T,Rotation.R270,False,2,2
11,Piece.STRAIGHT_STATION,Rotation.R270,False,2,0
12,Piece.HIGHWAY_T,Rotation.I,False,3,0
12,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
12,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,5
12,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,4
12,Piece.HIGHWAY_CORNER,Rotation.R270,False,6,5
13,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
13,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,5
13,Piece.HIGHWAY_T,Rotation.R180,False,6,4
13,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,4
13,Piece.HIGHWAY_CORNER,Rotation.R270,False,6,5
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
14,Piece.HIGHWAY_T,Rotation.R180,False,5,5
14,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
14,Piece.CROSS_JUNCTION,Rotation.R90,False,5,4
14,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,1,3
15,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
15,Piece.HIGHWAY_JUNCTION,Rotation.I,False,1,2
15,Piece.HIGHWAY_T,Rotation.R180,False,5,5
15,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,1
