Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
0,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
0,Piece.CORNER_STATION,Rotation.R180,False,5,2
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
0,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
1,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
1,Piece.CORNER_STATION,Rotation.R180,False,5,2
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,3
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
2,Piece.CORNER_STATION,Rotation.R180,False,6,3
2,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
2,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
2,Piece.THREE_H_JUNCTION,Rotation.I,False,0,6
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
3,Piece.CORNER_STATION,Rotation.R180,False,6,3
3,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
3,Piece.CROSS_JUNCTION,Rotation.R90,False,0,6
4,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
4,Piece.CORNER_STATION,Rotation.R180,False,6,3
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
4,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
4,Piece.CORNER_JUNCTION,Rotation.I,False,0,6
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
5,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
5,Piece.CORNER_STATION,Rotation.R270,True,5,4
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
5,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,3
6,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
6,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
6,Piece.CORNER_STATION,Rotation.R180,False,5,2
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
6,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,3
7,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
7,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
7,Piece.CORNER_STATION,Rotation.R180,False,5,2
7,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,3
8,Piece.CORNER_JUNCTION,Rotation.R90,False,6,3
8,Piece.CORNER_STATION,Rotation.R90,False,1,5
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
8,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
8,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,3
9,Piece.HIGHWAY_CORNER,Rotation.R180,False,6,2
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
9,Piece.CROSS_JUNCTION,Rotation.R90,False,6,3
9,Piece.CORNER_STATION,Rotation.R90,False,1,5
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
10,Piece.CORNER_STATION,Rotation.R180,False,6,3
10,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,4
10,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
10,Piece.THREE_H_JUNCTION,Rotation.R270,False,0,5
11,Piece.CROSS_JUNCTION,Rotation.I,False,1,6
11,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
11,Piece.CORNER_STATION,Rotation.R180,False,6,3
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,4
11,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
12,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
12,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
12,Piece.CORNER_STATION,Rotation.R90,False,2,6
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
13,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
13,Piece.CORNER_STATION,Rotation.R90,False,1,5
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
13,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,3
14,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,2
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,5
14,Piece.CROSS_JUNCTION,Rotation.R90,False,6,3
14,Piece.CORNER_STATION,Rotation.R90,False,1,5
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
15,Piece.THREE_H_JUNCTION,Rotation.R270,False,5,5
15,Piece.CORNER_STATION,Rotation.I,True,6,4
15,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,4
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
