Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_T,Rotation.I,False,5,6
0,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
0,Piece.CORNER_STATION,Rotation.R180,False,3,6
0,Piece.RAILWAY_T,Rotation.R180,False,6,4
0,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,5
1,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
1,Piece.CORNER_STATION,Rotation.R180,False,2,2
1,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
1,Piece.RAILWAY_T,Rotation.I,False,3,2
1,Piece.RAILWAY_T,Rotation.R180,False,3,1
2,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
2,Piece.CORNER_STATION,Rotation.R180,False,2,2
2,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
2,Piece.RAILWAY_T,Rotation.I,False,3,2
2,Piece.RAILWAY_T,Rotation.R180,False,3,1
3,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
3,Piece.CORNER_STATION,Rotation.R180,False,2,2
3,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
3,Piece.RAILWAY_T,Rotation.R270,False,3,2
3,Piece.RAILWAY_T,Rotation.R180,False,3,1
4,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
4,Piece.CORNER_STATION,Rotation.R180,False,2,2
4,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
4,Piece.RAILWAY_T,Rotation.R270,False,3,2
4,Piece.RAILWAY_T,Rotation.R180,False,3,1
5,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
5,Piece.CORNER_STATION,Rotation.R180,False,2,2
5,Piece.RAILWAY_T,Rotation.I,False,5,0
5,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
5,Piece.RAILWAY_T,Rotation.R180,False,3,1
6,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
6,Piece.RAILWAY_T,Rotation.R90,False,4,0
6,Piece.CORNER_STATION,Rotation.R180,False,2,2
6,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
6,Piece.RAILWAY_T,Rotation.R270,False,3,2
7,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
7,Piece.RAILWAY_T,Rotation.R270,False,4,0
7,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
7,Piece.CORNER_STATION,Rotation.I,True,3,2
7,Piece.RAILWAY_T,Rotation.I,False,3,1
8,Piece.RAILWAY_T,Rotation.I,False,5,6
8,Piece.RAILWAY_CORNER,Rotation.R180,False,5,5
8,Piece.RAILWAY_T,Rotation.R90,False,6,3
8,Piece.CORNER_STATION,Rotation.R180,False,3,6
8,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,5
9,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
9,Piece.RAILWAY_T,Rotation.R90,False,4,0
9,Piece.CORNER_STATION,Rotation.R180,False,2,2
9,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
9,Piece.RAILWAY_T,Rotation.I,False,3,2
10,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
10,Piece.RAILWAY_T,Rotation.R270,False,4,0
10,Piece.CORNER_STATION,Rotation.R180,False,2,2
10,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
10,Piece.RAILWAY_T,Rotation.R180,False,3,1
11,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
11,Piece.RAILWAY_T,Rotation.R90,False,4,0
11,Piece.CORNER_STATION,Rotation.R180,False,2,2
11,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
11,Piece.RAILWAY_T,Rotation.I,False,3,2
12,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
12,Piece.RAILWAY_T,Rotation.R270,False,4,0
12,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
12,Piece.CORNER_STATION,Rotation.I,True,3,2
12,Piece.RAILWAY_T,Rotation.R180,False,3,1
13,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
13,Piece.RAILWAY_T,Rotation.R270,False,4,0
13,Piece.CORNER_STATION,Rotation.R180,False,2,2
13,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
13,Piece.RAILWAY_T,Rotation.R180,False,3,1
14,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
14,Piece.RAILWAY_T,Rotation.R270,False,4,0
14,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
14,Piece.CORNER_STATION,Rotation.I,True,3,2
14,Piece.RAILWAY_T,Rotation.R180,False,3,1
15,Piece.RAILWAY_T,Rotation.I,False,5,6
15,Piece.RAILWAY_CORNER,Rotation.R180,False,5,5
15,Piece.CORNER_STATION,Rotation.R180,False,3,6
15,Piece.CORNER_JUNCTION,Rotation.R270,False,6,5
15,Piece.RAILWAY_T,Rotation.R90,False,4,6
