Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_T,Rotation.R90,False,2,1
0,Piece.CORNER_STATION,Rotation.R270,True,2,5
0,Piece.RAILWAY_CORNER,Rotation.I,False,3,2
0,Piece.RAILWAY_T,Rotation.I,False,3,5
0,Piece.THREE_R_JUNCTION,Rotation.R90,False,2,4
1,Piece.CORNER_STATION,Rotation.I,True,3,3
1,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
1,Piece.HIGHWAY_T,Rotation.R90,False,4,2
1,Piece.RAILWAY_T,Rotation.I,False,3,5
1,Piece.RAILWAY_CORNER,Rotation.R90,False,3,4
2,Piece.RAILWAY_CORNER,Rotation.R270,False,2,5
2,Piece.CORNER_STATION,Rotation.I,True,3,3
2,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
2,Piece.HIGHWAY_T,Rotation.R90,False,4,2
2,Piece.RAILWAY_T,Rotation.I,False,3,5
3,Piece.RAILWAY_CORNER,Rotation.R270,False,2,5
3,Piece.CORNER_STATION,Rotation.I,True,3,3
3,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
3,Piece.HIGHWAY_T,Rotation.R90,False,4,2
3,Piece.RAILWAY_T,Rotation.R90,False,2,4
4,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
4,Piece.HIGHWAY_T,Rotation.R90,False,4,2
4,Piece.RAILWAY_T,Rotation.I,False,3,5
4,Piece.CORNER_STATION,Rotation.I,False,4,3
4,Piece.RAILWAY_CORNER,Rotation.R90,False,3,4
5,Piece.RAILWAY_CORNER,Rotation.R270,False,2,5
5,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
5,Piece.HIGHWAY_T,Rotation.R90,False,4,2
5,Piece.RAILWAY_T,Rotation.I,False,3,5
5,Piece.CORNER_STATION,Rotation.R180,True,3,4
6,Piece.CORNER_STATION,Rotation.I,True,3,3
6,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
6,Piece.HIGHWAY_T,Rotation.R90,False,4,2
6,Piece.RAILWAY_CORNER,Rotation.R90,False,3,5
6,Piece.RAILWAY_T,Rotation.R90,False,2,4
7,Piece.HIGHWAY_T,Rotation.I,False,6,2
7,Piece.CORNER_STATION,Rotation.R270,True,6,3
7,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
7,Piece.RAILWAY_T,Rotation.I,False,3,5
7,Piece.RAILWAY_CORNER,Rotation.R90,False,3,4
8,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
8,Piece.HIGHWAY_T,Rotation.R90,False,4,2
8,Piece.RAILWAY_CORNER,Rotation.R90,False,3,5
8,Piece.CORNER_STATION,Rotation.R90,True,3,4
8,Piece.RAILWAY_T,Rotation.R90,False,2,4
9,Piece.HIGHWAY_T,Rotation.I,False,6,2
9,Piece.CORNER_STATION,Rotation.R270,True,6,3
9,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
9,Piece.RAILWAY_CORNER,Rotation.R90,False,3,4
9,Piece.RAILWAY_T,Rotation.R90,False,2,4
10,Piece.HIGHWAY_T,Rotation.I,False,6,2
10,Piece.CORNER_STATION,Rotation.R270,True,6,3
10,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
10,Piece.RAILWAY_CORNER,Rotation.R90,False,3,4
10,Piece.RAILWAY_T,Rotation.R270,False,2,4
11,Piece.HIGHWAY_T,Rotation.I,False,6,2
11,Piece.CORNER_STATION,Rotation.R270,True,6,3
11,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
11,Piece.RAILWAY_T,Rotation.R180,False,3,5
11,Piece.RAILWAY_CORNER,Rotation.R90,False,3,4
12,Piece.HIGHWAY_T,Rotation.R90,False,2,1
12,Piece.RAILWAY_T,Rotation.R180,False,1,6
12,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
12,Piece.RAILWAY_CORNER,Rotation.I,False,2,6
12,Piece.CORNER_STATION,Rotation.R90,False,3,5
13,Piece.CORNER_STATION,Rotation.R180,True,1,6
13,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
13,Piece.HIGHWAY_T,Rotation.R90,False,4,2
13,Piece.RAILWAY_T,Rotation.I,False,3,5
13,Piece.RAILWAY_CORNER,Rotation.R90,False,3,4
14,Piece.CORNER_STATION,Rotation.I,True,2,1
14,Piece.RAILWAY_CORNER,Rotation.R270,False,2,5
14,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
14,Piece.HIGHWAY_T,Rotation.R90,False,6,1
14,Piece.RAILWAY_T,Rotation.R90,False,2,4
15,Piece.RAILWAY_CORNER,Rotation.R270,False,2,5
15,Piece.THREE_R_JUNCTION,Rotation.R180,False,3,2
15,Piece.HIGHWAY_T,Rotation.R90,False,4,2
15,Piece.CORNER_STATION,Rotation.I,False,4,3
15,Piece.RAILWAY_T,Rotation.R90,False,2,4
