Piece,Rotation,Flip,Row,Col,Turn
Piece.RAILWAY_STRAIGHT,Rotation.I,False,0,3,1
Piece.CORNER_STATION,Rotation.R180,False,0,0,1
Piece.RAILWAY_T,Rotation.I,False,1,0,1
Piece.HIGHWAY_T,Rotation.I,False,0,1,1
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6,2
Piece.RAILWAY_T,Rotation.I,False,1,5,2
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,4,2
Piece.STRAIGHT_STATION,Rotation.R180,False,0,5,2
Piece.CORNER_STATION,Rotation.I,False,6,6,3
Piece.RAILWAY_CORNER,Rotation.R180,False,5,6,3
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,1,3
Piece.HIGHWAY_T,Rotation.R180,False,6,5,3
Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,0,4
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,2,4
Piece.STRAIGHT_STATION,Rotation.R270,False,5,0,4
Piece.HIGHWAY_T,Rotation.R90,False,6,1,4
Piece.RAILWAY_JUNCTION,Rotation.I,False,1,3,5
Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,6,2,5
Piece.HIGHWAY_T,Rotation.R270,False,5,1,5
Piece.STRAIGHT_STATION,Rotation.R90,False,2,2,5
Piece.RAILWAY_CORNER,Rotation.I,False,2,3,5
Piece.OVERPASS,Rotation.R90,False,6,3,6
Piece.THREE_H_JUNCTION,Rotation.R180,False,6,4,6
Piece.RAILWAY_CORNER,Rotation.R270,False,5,4,6
Piece.RAILWAY_CORNER,Rotation.R180,False,5,3,6
Piece.HIGHWAY_T,Rotation.R270,False,3,1,6
Piece.HIGHWAY_T,Rotation.R90,False,2,1,7
Piece.CORNER_STATION,Rotation.R180,False,3,3,7
Piece.CROSS_JUNCTION,Rotation.I,False,4,1,7
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,4,2,7
Piece.RAILWAY_T,Rotation.I,False,4,3,7
