Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,3
0,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
0,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
0,Piece.CORNER_JUNCTION,Rotation.I,False,1,4
1,Piece.STRAIGHT_STATION,Rotation.R90,False,3,0
1,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
1,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
2,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,3
2,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
2,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
2,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
2,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
3,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
3,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
4,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
4,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
4,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,5
4,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
4,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
5,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
5,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
5,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
5,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
5,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
6,Piece.STRAIGHT_STATION,Rotation.R90,False,3,0
6,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
6,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
6,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
6,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
7,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,3
7,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
7,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
7,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
7,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
8,Piece.STRAIGHT_STATION,Rotation.R90,False,3,0
8,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
8,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
8,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
8,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
9,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
9,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
9,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
9,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
9,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
10,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,3
10,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
10,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
10,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
10,Piece.CORNER_JUNCTION,Rotation.I,False,1,4
11,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,3
11,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,5
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
11,Piece.CORNER_JUNCTION,Rotation.I,False,1,4
12,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,3
12,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
12,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
12,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
12,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
13,Piece.CORNER_JUNCTION,Rotation.I,False,1,6
13,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
13,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
13,Piece.HIGHWAY_CORNER,Rotation.I,False,0,5
13,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,6
14,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
14,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
14,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,5
14,Piece.HIGHWAY_CORNER,Rotation.R90,False,2,6
14,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
15,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,6
15,Piece.STRAIGHT_STATION,Rotation.I,False,0,3
15,Piece.HIGHWAY_CORNER,Rotation.R180,False,5,5
15,Piece.HIGHWAY_CORNER,Rotation.R90,False,0,5
15,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
