Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
0,Piece.HIGHWAY_CORNER,Rotation.I,False,4,4
0,Piece.CROSS_JUNCTION,Rotation.I,False,1,5
0,Piece.OVERPASS,Rotation.I,False,0,5
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,4
1,Piece.HIGHWAY_CORNER,Rotation.I,False,4,4
1,Piece.THREE_H_JUNCTION,Rotation.R180,False,3,6
1,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,6
1,Piece.OVERPASS,Rotation.R90,False,3,5
1,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,4
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
2,Piece.HIGHWAY_CORNER,Rotation.I,False,4,4
2,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,5
2,Piece.OVERPASS,Rotation.I,False,0,5
2,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,4
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,6
3,Piece.THREE_H_JUNCTION,Rotation.R270,False,5,5
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,4,4
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,5,4
3,Piece.OVERPASS,Rotation.I,False,6,5
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,6
4,Piece.HIGHWAY_CORNER,Rotation.I,False,4,4
4,Piece.THREE_H_JUNCTION,Rotation.R270,False,1,5
4,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,4
4,Piece.OVERPASS,Rotation.I,False,0,5
