Move,Piece,Rotation,Flip,Row,Col
0,Piece.OVERPASS,Rotation.R90,False,1,3
0,Piece.RAILWAY_T,Rotation.R90,False,6,3
0,Piece.CORNER_JUNCTION,Rotation.R180,False,2,2
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
0,Piece.RAILWAY_CORNER,Rotation.R270,False,5,3
1,Piece.OVERPASS,Rotation.R90,False,1,3
1,Piece.CORNER_JUNCTION,Rotation.R180,False,5,1
1,Piece.RAILWAY_T,Rotation.R90,False,6,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
1,Piece.RAILWAY_CORNER,Rotation.R270,False,5,3
2,Piece.OVERPASS,Rotation.R90,False,1,3
2,Piece.RAILWAY_T,Rotation.R90,False,6,3
2,Piece.HIGHWAY_JUNCTION,Rotation.I,False,2,2
2,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
2,Piece.RAILWAY_CORNER,Rotation.R270,False,5,3
3,Piece.OVERPASS,Rotation.R90,False,1,3
3,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,1
3,Piece.RAILWAY_T,Rotation.R90,False,6,3
3,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
3,Piece.RAILWAY_CORNER,Rotation.R270,False,5,3
4,Piece.OVERPASS,Rotation.R90,False,1,3
4,Piece.RAILWAY_T,Rotation.R90,False,6,3
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
4,Piece.THREE_H_JUNCTION,Rotation.R270,False,5,2
4,Piece.RAILWAY_CORNER,Rotation.R270,False,5,3
5,Piece.OVERPASS,Rotation.R90,False,1,3
5,Piece.RAILWAY_T,Rotation.R90,False,6,2
5,Piece.RAILWAY_CORNER,Rotation.R270,False,6,3
5,Piece.THREE_H_JUNCTION,Rotation.R180,False,2,2
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
6,Piece.OVERPASS,Rotation.R90,False,1,3
6,Piece.CORNER_JUNCTION,Rotation.R180,False,6,6
6,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
6,Piece.RAILWAY_T,Rotation.R180,False,6,3
6,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
7,Piece.OVERPASS,Rotation.R90,False,1,3
7,Piece.CORNER_JUNCTION,Rotation.R270,False,6,6
7,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
7,Piece.RAILWAY_T,Rotation.R180,False,6,3
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
8,Piece.OVERPASS,Rotation.R90,False,1,3
8,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
8,Piece.RAILWAY_T,Rotation.R180,False,6,3
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
8,Piece.THREE_H_JUNCTION,Rotation.R90,False,6,5
9,Piece.OVERPASS,Rotation.R90,False,1,3
9,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
9,Piece.RAILWAY_T,Rotation.R180,False,6,3
9,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
9,Piece.CORNER_JUNCTION,Rotation.R180,False,6,5
10,Piece.OVERPASS,Rotation.R90,False,1,3
10,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,6
10,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
10,Piece.RAILWAY_T,Rotation.R180,False,6,3
10,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
11,Piece.OVERPASS,Rotation.R90,False,1,3
11,Piece.THREE_R_JUNCTION,Rotation.R270,False,6,6
11,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
11,Piece.RAILWAY_T,Rotation.R180,False,6,3
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
12,Piece.OVERPASS,Rotation.R90,False,1,3
12,Piece.THREE_H_JUNCTION,Rotation.R180,False,6,6
12,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
12,Piece.RAILWAY_T,Rotation.R180,False,6,3
12,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
13,Piece.OVERPASS,Rotation.R90,False,1,3
13,Piece.RAILWAY_CORNER,Rotation.R180,False,5,6
13,Piece.RAILWAY_T,Rotation.R180,False,6,3
13,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
13,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,5
14,Piece.OVERPASS,Rotation.R90,False,1,3
14,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
14,Piece.THREE_H_JUNCTION,Rotation.R180,False,5,1
14,Piece.RAILWAY_T,Rotation.R180,False,6,3
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
15,Piece.OVERPASS,Rotation.R90,False,1,3
15,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
15,Piece.THREE_H_JUNCTION,Rotation.R90,False,5,1
15,Piece.RAILWAY_T,Rotation.R180,False,6,3
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,0,4
