Move,Piece,Rotation,Flip,Row,Col
0,Piece.CROSS_JUNCTION,Rotation.R90,False,3,0
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
0,Piece.STRAIGHT_STATION,Rotation.R90,False,6,2
0,Piece.RAILWAY_CORNER,Rotation.R270,False,6,3
0,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
1,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
1,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
1,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
1,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
1,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
2,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
2,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
2,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
2,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
2,Piece.STRAIGHT_STATION,Rotation.I,False,2,0
3,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
3,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
3,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
3,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
3,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
4,Piece.CORNER_JUNCTION,Rotation.R270,False,3,0
4,Piece.STRAIGHT_STATION,Rotation.I,False,5,1
4,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,1
4,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
4,Piece.RAILWAY_CORNER,Rotation.R270,False,3,1
5,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
5,Piece.STRAIGHT_STATION,Rotation.R90,False,6,2
5,Piece.RAILWAY_CORNER,Rotation.R270,False,6,3
5,Piece.RAILWAY_CORNER,Rotation.R180,False,2,0
6,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
6,Piece.RAILWAY_CORNER,Rotation.R270,False,5,1
6,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
6,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
6,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
7,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
7,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
7,Piece.THREE_R_JUNCTION,Rotation.R180,False,5,0
7,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
7,Piece.STRAIGHT_STATION,Rotation.I,False,2,0
8,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
8,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
8,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
8,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
8,Piece.STRAIGHT_STATION,Rotation.I,False,2,0
9,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
9,Piece.STRAIGHT_STATION,Rotation.R90,False,6,2
9,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
9,Piece.RAILWAY_CORNER,Rotation.R270,False,6,3
9,Piece.RAILWAY_CORNER,Rotation.R180,False,2,0
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
10,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
10,Piece.STRAIGHT_STATION,Rotation.I,False,1,4
10,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
10,Piece.RAILWAY_JUNCTION,Rotation.I,False,2,0
11,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,0
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
11,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
11,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
11,Piece.STRAIGHT_STATION,Rotation.R270,False,3,1
12,Piece.CROSS_JUNCTION,Rotation.R90,False,3,0
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
12,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
12,Piece.STRAIGHT_STATION,Rotation.I,False,1,4
12,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
13,Piece.CROSS_JUNCTION,Rotation.R90,False,3,0
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
13,Piece.RAILWAY_CORNER,Rotation.I,False,5,0
13,Piece.RAILWAY_CORNER,Rotation.R270,False,1,0
13,Piece.STRAIGHT_STATION,Rotation.R90,False,3,1
14,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
14,Piece.RAILWAY_CORNER,Rotation.R180,False,2,1
14,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
14,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
14,Piece.RAILWAY_CORNER,Rotation.I,False,3,1
15,Piece.CORNER_JUNCTION,Rotation.R270,False,3,0
15,Piece.RAILWAY_CORNER,Rotation.R90,False,2,1
15,Piece.STRAIGHT_STATION,Rotation.R270,False,5,0
15,Piece.RAILWAY_CORNER,Rotation.R270,False,1,1
15,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,0
