Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
0,Piece.HIGHWAY_T,Rotation.R270,False,1,4
0,Piece.HIGHWAY_T,Rotation.I,False,0,5
0,Piece.OVERPASS,Rotation.R90,False,0,6
1,Piece.HIGHWAY_T,Rotation.R180,False,0,4
1,Piece.OVERPASS,Rotation.I,False,1,4
1,Piece.HIGHWAY_T,Rotation.I,False,0,5
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
2,Piece.HIGHWAY_CORNER,Rotation.I,False,6,6
2,Piece.OVERPASS,Rotation.I,False,5,6
2,Piece.HIGHWAY_T,Rotation.R90,False,6,4
2,Piece.HIGHWAY_T,Rotation.R180,False,6,5
3,Piece.HIGHWAY_T,Rotation.I,False,6,6
3,Piece.OVERPASS,Rotation.I,False,5,6
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,4
3,Piece.HIGHWAY_T,Rotation.R180,False,6,5
4,Piece.HIGHWAY_T,Rotation.R270,False,6,6
4,Piece.OVERPASS,Rotation.I,False,5,6
4,Piece.HIGHWAY_CORNER,Rotation.R90,False,6,4
4,Piece.HIGHWAY_T,Rotation.R180,False,6,5
5,Piece.OVERPASS,Rotation.I,False,1,6
5,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,6
5,Piece.HIGHWAY_T,Rotation.R90,False,0,4
5,Piece.HIGHWAY_T,Rotation.I,False,0,5
6,Piece.OVERPASS,Rotation.I,False,1,6
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
6,Piece.HIGHWAY_T,Rotation.R90,False,1,4
6,Piece.HIGHWAY_T,Rotation.R270,False,0,5
7,Piece.OVERPASS,Rotation.I,False,5,6
7,Piece.HIGHWAY_T,Rotation.R90,False,0,4
7,Piece.HIGHWAY_T,Rotation.R270,False,1,4
7,Piece.HIGHWAY_CORNER,Rotation.I,False,0,5
8,Piece.OVERPASS,Rotation.I,False,5,6
8,Piece.HIGHWAY_T,Rotation.R90,False,0,4
8,Piece.HIGHWAY_T,Rotation.R90,False,1,4
8,Piece.HIGHWAY_CORNER,Rotation.I,False,0,5
9,Piece.OVERPASS,Rotation.I,False,1,6
9,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
9,Piece.HIGHWAY_T,Rotation.R270,False,1,4
9,Piece.HIGHWAY_T,Rotation.I,False,0,5
10,Piece.OVERPASS,Rotation.I,False,1,6
10,Piece.HIGHWAY_T,Rotation.R90,False,0,4
10,Piece.HIGHWAY_T,Rotation.I,False,0,5
10,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
11,Piece.OVERPASS,Rotation.I,False,1,6
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
11,Piece.HIGHWAY_T,Rotation.I,False,0,5
11,Piece.HIGHWAY_T,Rotation.R180,False,0,6
12,Piece.OVERPASS,Rotation.I,False,1,6
12,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
12,Piece.HIGHWAY_T,Rotation.I,False,0,5
12,Piece.HIGHWAY_T,Rotation.R270,False,0,6
13,Piece.OVERPASS,Rotation.R90,False,6,6
13,Piece.HIGHWAY_T,Rotation.R180,False,5,5
13,Piece.HIGHWAY_CORNER,Rotation.R90,False,5,4
13,Piece.HIGHWAY_T,Rotation.R90,False,6,5
14,Piece.HIGHWAY_T,Rotation.R180,False,0,4
14,Piece.OVERPASS,Rotation.I,False,1,4
14,Piece.HIGHWAY_T,Rotation.I,False,0,5
14,Piece.HIGHWAY_CORNER,Rotation.I,False,0,6
15,Piece.OVERPASS,Rotation.I,False,1,6
15,Piece.HIGHWAY_T,Rotation.R180,False,0,4
15,Piece.HIGHWAY_T,Rotation.R90,False,1,4
15,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
