Piece,Rotation,Flip,Row,Col,Turn
Piece.CORNER_STATION,Rotation.I,True,1,1,1
Piece.HIGHWAY_CORNER,Rotation.R90,False,0,0,1
Piece.RAILWAY_STRAIGHT,Rotation.R90,False,1,0,1
Piece.HIGHWAY_T,Rotation.R270,False,0,1,1
Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,3,2
Piece.RAILWAY_STRAIGHT,Rotation.I,False,0,3,2
Piece.CORNER_STATION,Rotation.R90,True,2,3,2
Piece.HIGHWAY_CORNER,Rotation.I,False,2,4,2
Piece.RAILWAY_CORNER,Rotation.R180,False,1,6,3
Piece.CORNER_STATION,Rotation.R90,True,3,6,3
Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,6,3
Piece.HIGHWAY_CORNER,Rotation.R270,False,1,4,3
Piece.OVERPASS,Rotation.R90,False,6,6,4
Piece.RAILWAY_T,Rotation.R90,False,5,6,4
Piece.HIGHWAY_CORNER,Rotation.R180,False,6,4,4
Piece.HIGHWAY_T,Rotation.R180,False,6,5,4
Piece.CORNER_STATION,Rotation.R270,True,3,0,5
Piece.RAILWAY_T,Rotation.R270,False,4,0,5
Piece.RAILWAY_T,Rotation.R270,False,5,0,5
Piece.THREE_R_JUNCTION,Rotation.R90,False,6,0,5
Piece.HIGHWAY_CORNER,Rotation.R270,False,6,1,5
Piece.RAILWAY_STRAIGHT,Rotation.I,False,6,3,6
Piece.CORNER_STATION,Rotation.R180,True,3,2,6
Piece.HIGHWAY_CORNER,Rotation.R90,False,5,2,6
Piece.HIGHWAY_T,Rotation.R90,False,4,2,6
Piece.CROSS_JUNCTION,Rotation.R90,False,5,3,6
