Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
0,Piece.HIGHWAY_JUNCTION,Rotation.I,False,3,3
0,Piece.RAILWAY_CORNER,Rotation.R90,False,4,2
0,Piece.HIGHWAY_T,Rotation.R180,False,2,0
0,Piece.CORNER_STATION,Rotation.I,True,4,3
1,Piece.CORNER_JUNCTION,Rotation.R90,False,3,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,2
1,Piece.HIGHWAY_T,Rotation.R270,False,2,3
1,Piece.CORNER_STATION,Rotation.R90,False,4,2
1,Piece.RAILWAY_CORNER,Rotation.I,False,4,3
2,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
2,Piece.CORNER_JUNCTION,Rotation.R90,False,3,3
2,Piece.RAILWAY_CORNER,Rotation.R180,False,3,2
2,Piece.HIGHWAY_T,Rotation.R180,False,2,0
2,Piece.CORNER_STATION,Rotation.I,False,4,3
3,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
3,Piece.CORNER_JUNCTION,Rotation.R90,False,3,3
3,Piece.RAILWAY_CORNER,Rotation.R180,False,3,2
3,Piece.CORNER_STATION,Rotation.R90,True,4,2
3,Piece.HIGHWAY_T,Rotation.R180,False,2,0
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
4,Piece.CORNER_STATION,Rotation.R180,False,1,2
4,Piece.CROSS_JUNCTION,Rotation.R90,False,2,2
4,Piece.RAILWAY_CORNER,Rotation.R90,False,3,2
4,Piece.HIGHWAY_T,Rotation.R180,False,2,0
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
5,Piece.HIGHWAY_T,Rotation.R90,False,3,3
5,Piece.RAILWAY_CORNER,Rotation.R90,False,4,2
5,Piece.HIGHWAY_JUNCTION,Rotation.I,False,2,0
5,Piece.CORNER_STATION,Rotation.I,True,4,3
6,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
6,Piece.RAILWAY_CORNER,Rotation.R180,False,1,2
6,Piece.CROSS_JUNCTION,Rotation.R90,False,2,2
6,Piece.CORNER_STATION,Rotation.R90,True,3,2
6,Piece.HIGHWAY_T,Rotation.R180,False,2,0
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
7,Piece.RAILWAY_CORNER,Rotation.R180,False,1,2
7,Piece.HIGHWAY_T,Rotation.I,False,3,3
7,Piece.CROSS_JUNCTION,Rotation.R90,False,2,2
7,Piece.CORNER_STATION,Rotation.R90,True,3,2
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
8,Piece.HIGHWAY_T,Rotation.I,False,3,3
8,Piece.CROSS_JUNCTION,Rotation.R90,False,2,2
8,Piece.CORNER_STATION,Rotation.R90,True,3,2
8,Piece.RAILWAY_CORNER,Rotation.R270,False,0,0
9,Piece.RAILWAY_CORNER,Rotation.R180,False,1,2
9,Piece.HIGHWAY_T,Rotation.I,False,3,3
9,Piece.CROSS_JUNCTION,Rotation.R90,False,2,2
9,Piece.CORNER_STATION,Rotation.R90,True,3,2
9,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,4,6
10,Piece.RAILWAY_CORNER,Rotation.I,False,1,3
10,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
10,Piece.HIGHWAY_T,Rotation.I,False,3,3
10,Piece.CORNER_STATION,Rotation.R90,True,3,2
10,Piece.HIGHWAY_JUNCTION,Rotation.I,False,2,0
11,Piece.RAILWAY_CORNER,Rotation.I,False,1,3
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
11,Piece.HIGHWAY_JUNCTION,Rotation.I,False,3,3
11,Piece.CORNER_STATION,Rotation.R90,True,3,2
11,Piece.HIGHWAY_T,Rotation.R180,False,2,0
12,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
12,Piece.CORNER_STATION,Rotation.R180,False,1,2
12,Piece.CORNER_JUNCTION,Rotation.R270,False,2,2
12,Piece.RAILWAY_CORNER,Rotation.I,False,2,3
12,Piece.HIGHWAY_T,Rotation.R180,False,2,0
13,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
13,Piece.HIGHWAY_JUNCTION,Rotation.I,False,3,3
13,Piece.CORNER_STATION,Rotation.R180,False,3,2
13,Piece.RAILWAY_CORNER,Rotation.R270,False,0,0
13,Piece.HIGHWAY_T,Rotation.R180,False,2,0
14,Piece.RAILWAY_CORNER,Rotation.I,False,1,3
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
14,Piece.HIGHWAY_T,Rotation.I,False,3,3
14,Piece.CORNER_STATION,Rotation.R90,True,3,2
14,Piece.CORNER_JUNCTION,Rotation.R180,False,2,0
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,2,1
15,Piece.HIGHWAY_T,Rotation.R180,False,3,3
15,Piece.RAILWAY_CORNER,Rotation.R90,False,4,2
15,Piece.HIGHWAY_JUNCTION,Rotation.I,False,2,0
15,Piece.CORNER_STATION,Rotation.I,True,4,3
